DIASEMANA,MESOCU,ANOOCU,RHORA,REGION,PROVINCIA,TVIA,TIPOACCIDENTE,SALDOTRAG,MEDIOTRANS,VEHICHOQUE,VEHICUVOLC,VEHICUATRO,VEHICAIDA,VEHIDESLI,ESTRECON,APLASTAM
7,4,2007,3,5,2,4,1,1,2,99, , , , , , 
7,4,2007,10,10,32,2,2,1,3, ,3, , , , , 
7,4,2007,8,5,21,4,3,1,25, , ,1, , , , 
7,4,2007,2,10,32,1,3,1,25, , ,99, , , , 
7,4,2007,3,8,12,3,4,1,9, , , ,9, , , 
1,4,2007,7,8,11,4,1,2,2,4, , , , , , 
1,4,2007,9,5,21,4,3,1,25, , ,1, , , , 
1,4,2007,11,10,1,3,3,1,25, , ,99, , , , 
2,4,2007,6,10,1,2,1,1,2,4, , , , , , 
2,4,2007,7,8,12,4,1,1,2,4, , , , , , 
2,4,2007,8,8,12,3,1,1,2,4, , , , , , 
2,4,2007,11,8,11,4,1,1,4,4, , , , , , 
2,4,2007,11,1,25,3,3,1,25, , ,4, , , , 
3,4,2007,8,8,11,4,1,1,2,4, , , , , , 
3,4,2007,5,10,1,2,1,1,2,99, , , , , , 
3,4,2007,9,10,1,3,3,1,25, , ,3, , , , 
3,4,2007,10,2,28,1,5,1,2, , , , ,2, , 
3,4,2007,6,10,32,4,5,1,2, , , , ,2, , 
4,4,2007,1,10,1,3,1,1,2,1, , , , , , 
4,4,2007,9,5,21,4,1,1,2,1, , , , , , 
4,4,2007,11,8,11,4,3,1,25, , ,1, , , , 
5,4,2007,11,10,32,4,1,1,2,1, , , , , , 
5,4,2007,12,8,11,4,1,2,8,5, , , , , , 
5,4,2007,9,8,11,4,3,1,25, , ,4, , , , 
5,4,2007,2,1,25,4,5,1,2, , , , ,2, , 
6,4,2007,5,5,21,3,1,1,2,1, , , , , , 
6,4,2007,7,3,14,3,1,1,2,2, , , , , , 
6,4,2007,6,10,32,2,1,1,2,2, , , , , , 
6,4,2007,7,3,14,4,3,1,25, , ,1, , , , 
6,4,2007,5,8,11,4,3,1,25, , ,2, , , , 
6,4,2007,3,8,11,4,5,1,1, , , , ,1, , 
6,4,2007,3,8,11,4,5,1,5, , , , ,5, , 
6,4,2007,6,10,32,1,5,1,8, , , , ,8, , 
7,4,2007,10,2,13,4,1,1,2,1, , , , , , 
7,4,2007,11,2,13,4,1,2,2,1, , , , , , 
7,4,2007,11,1,25,4,1,1,2,5, , , , , , 
7,4,2007,9,10,32,1,3,1,25, , ,4, , , , 
7,4,2007,10,6,4,4,3,5,25, , ,5, , , , 
7,4,2007,2,10,32,3,3,1,25, , ,99, , , , 
1,4,2007,4,10,32,1,1,3,1,8, , , , , , 
1,4,2007,11,3,20,4,1,1,2,1, , , , , , 
1,4,2007,4,10,32,4,1,1,2,1, , , , , , 
6,4,2007,11,8,11,4,5,1,1, , , , ,1, , 
1,4,2007,6,10,32,1,5,1,3, , , , ,3, , 
2,4,2007,11,10,32,4,1,1,2,1, , , , , , 
2,4,2007,5,2,28,1,1,1,4,4, , , , , , 
3,4,2007,12,8,11,4,1,1,2,1, , , , , , 
3,4,2007,6,10,32,3,1,1,2,4, , , , , , 
3,4,2007,10,10,32,1,3,1,25, , ,1, , , , 
4,4,2007,9,3,6,3,3,1,25, , ,99, , , , 
4,4,2007,10,1,18,2,5,1,2, , , , ,2, , 
4,4,2007,7,8,12,4,5,1,4, , , , ,4, , 
5,4,2007,10,8,11,4,1,2,2,2, , , , , , 
5,4,2007,11,9,30,3,1,1,2,3, , , , , , 
5,4,2007,11,10,32,4,5,2,2, , , , ,2, , 
6,4,2007,9,9,23,1,1,1,1,99, , , , , , 
6,4,2007,8,10,1,2,5,1,2, , , , ,2, , 
6,4,2007,6,3,6,4,6,1,2, , , , , ,99, 
7,4,2007,9,8,11,3,1,1,2,2, , , , , , 
7,4,2007,3,9,29,3,1,1,2,4, , , , , , 
7,4,2007,7,5,2,3,1,1,2,6, , , , , , 
2,4,2007,5,10,1,4,1,1,5,5, , , , , , 
6,4,2007,4,10,32,1,3,1,25, , ,99, , , , 
7,4,2007,4,3,20,4,5,2,2, , , , ,2, , 
1,4,2007,8,1,18,3,1,1,2,1, , , , , , 
1,4,2007,7,1,9,4,1,1,2,5, , , , , , 
1,4,2007,2,7,22,4,3,1,25, , ,3, , , , 
1,4,2007,2,7,22,4,6,1,2, , , , , ,99, 
3,4,2007,10,5,21,3,3,1,25, , ,4, , , , 
4,4,2007,7,2,13,4,1,1,2,1, , , , , , 
4,4,2007,8,6,4,4,1,1,2,2, , , , , , 
4,4,2007,4,8,12,4,1,1,4,4, , , , , , 
5,4,2007,11,8,12,2,1,1,2,99, , , , , , 
5,4,2007,5,2,28,3,3,1,25, , ,18, , , , 
5,4,2007,5,10,32,3,3,1,25, , ,19, , , , 
6,4,2007,9,10,32,1,1,1,2,1, , , , , , 
5,4,2007,10,8,11,4,3,1,25, , ,2, , , , 
6,4,2007,9,10,32,1,3,3,25, , ,99, , , , 
6,4,2007,9,9,29,4,5,1,8, , , , ,8, , 
6,4,2007,6,3,14,4,1,1,2,1, , , , , , 
7,4,2007,12,10,32,1,1,1,2,1, , , , , , 
7,4,2007,9,10,32,3,1,1,2,1, , , , , , 
7,4,2007,3,9,23,4,1,2,2,2, , , , , , 
7,4,2007,5,10,32,1,1,2,2,2, , , , , , 
7,4,2007,10,5,21,1,1,1,2,4, , , , , , 
7,4,2007,8,3,6,4,1,1,2,6, , , , , , 
6,4,2007,10,10,32,1,3,1,25, , ,3, , , , 
7,4,2007,8,10,1,2,3,1,25, , ,99, , , , 
7,4,2007,1,9,30,4,5,1,2, , , , ,2, , 
1,4,2007,4,5,21,3,1,1,5,5, , , , , , 
1,4,2007,4,5,21,4,3,1,25, , ,4, , , , 
1,4,2007,3,7,22,4,5,1,2, , , , ,2, , 
1,4,2007,9,6,10,4,5,1,3, , , , ,3, , 
2,5,2007,11,1,25,3,1,1,3,8, , , , , , 
2,5,2007,5,10,1,2,6,1,2, , , , , ,99, 
3,5,2007,3,10,32,1,1,1,2,3, , , , , , 
3,5,2007,9,7,22,4,3,1,25, , ,1, , , , 
4,5,2007,11,10,1,3,3,1,25, , ,6, , , , 
5,5,2007,8,1,18,4,1,1,2,6, , , , , , 
5,5,2007,1,5,17,3,3,1,25, , ,99, , , , 
6,5,2007,8,1,18,4,1,1,2,1, , , , , , 
6,5,2007,8,2,28,3,1,1,2,1, , , , , , 
6,5,2007,7,10,1,3,1,1,2,3, , , , , , 
6,5,2007,9,5,21,3,1,1,3,3, , , , , , 
6,5,2007,11,9,29,4,3,1,25, , ,1, , , , 
6,5,2007,9,3,6,3,3,1,25, , ,2, , , , 
7,5,2007,6,10,32,1,1,1,2,1, , , , , , 
7,5,2007,7,8,11,3,1,1,2,5, , , , , , 
7,5,2007,3,10,1,4,2,1,1, ,1, , , , , 
7,5,2007,10,8,11,4,5,1,2, , , , ,2, , 
6,5,2007,8,10,32,4,5,1,4, , , , ,4, , 
1,5,2007,9,10,1,3,1,1,2,1, , , , , , 
1,5,2007,4,5,21,4,1,1,2,1, , , , , , 
1,5,2007,9,9,29,4,1,1,2,2, , , , , , 
1,5,2007,8,3,14,3,1,1,2,3, , , , , , 
1,5,2007,8,6,3,4,1,1,2,4, , , , , , 
1,5,2007,6,10,32,2,5,1,2, , , , ,2, , 
2,5,2007,2,10,32,1,1,1,1,1, , , , , , 
2,5,2007,9,10,32,2,3,1,25, , ,4, , , , 
3,5,2007,7,1,25,4,1,1,2,1, , , , , , 
3,5,2007,10,2,13,4,1,1,2,5, , , , , , 
3,5,2007,4,2,13,4,2,1,1, ,1, , , , , 
3,5,2007,4,2,13,4,2,1,1, ,1, , , , , 
4,5,2007,4,10,32,4,1,1,2,1, , , , , , 
4,5,2007,12,1,9,4,1,3,2,2, , , , , , 
4,5,2007,12,7,22,3,3,1,25, , ,3, , , , 
4,5,2007,4,10,32,1,3,1,25, , ,99, , , , 
3,5,2007,9,5,21,1,1,1,1,7, , , , , , 
5,5,2007,5,8,11,4,1,2,2,2, , , , , , 
5,5,2007,9,10,32,3,3,1,25, , ,1, , , , 
5,5,2007,8,6,4,4,3,1,25, , ,2, , , , 
5,5,2007,6,9,30,4,3,1,25, , ,4, , , , 
6,5,2007,10,5,21,4,6,2,2, , , , , ,99, 
6,5,2007,4,3,20,4,1,1,2,1, , , , , , 
6,5,2007,10,10,32,1,6,3,1, , , , , ,99, 
7,5,2007,10,2,13,4,1,1,2,1, , , , , , 
7,5,2007,9,2,13,2,1,1,2,3, , , , , , 
7,5,2007,6,8,11,4,1,1,2,5, , , , , , 
1,5,2007,5,1,25,3,3,1,25, , ,2, , , , 
1,5,2007,9,5,17,3,5,1,2, , , , ,2, , 
2,5,2007,9,5,31,4,1,1,2,4, , , , , , 
2,5,2007,8,4,27,3,1,1,2,8, , , , , , 
3,5,2007,8,5,21,3,3,1,25, , ,2, , , , 
3,5,2007,3,5,21,4,3,1,25, , ,8, , , , 
3,5,2007,9,4,5,4,5,1,2, , , , ,2, , 
4,5,2007,9,1,18,3,3,1,25, , ,1, , , , 
4,5,2007,4,9,23,1,3,1,25, , ,3, , , , 
4,5,2007,9,1,18,3,3,1,25, , ,4, , , , 
5,5,2007,10,10,32,2,1,1,2,4, , , , , , 
6,5,2007,6,2,28,3,1,1,2,2, , , , , , 
6,5,2007,9,10,32,2,3,1,25, , ,99, , , , 
6,5,2007,1,10,1,2,5,1,8, , , , ,8, , 
7,5,2007,12,10,32,1,1,1,2,1, , , , , , 
7,5,2007,2,3,6,4,1,1,2,2, , , , , , 
7,5,2007,12,8,11,4,1,1,3,7, , , , , , 
7,5,2007,5,10,1,4,3,1,25, , ,2, , , , 
7,5,2007,9,10,1,3,3,1,25, , ,99, , , , 
7,5,2007,6,10,32,1,3,1,25, , ,99, , , , 
7,5,2007,10,10,32,1,5,1,2, , , , ,2, , 
1,5,2007,10,4,5,3,1,1,2,2, , , , , , 
1,5,2007,10,9,23,1,3,1,25, , ,99, , , , 
1,5,2007,6,6,10,3,5,1,2, , , , ,2, , 
2,5,2007,9,2,28,3,1,1,2,6, , , , , , 
3,5,2007,4,8,11,4,1,2,2,3, , , , , , 
3,5,2007,7,5,2,4,3,1,25, , ,99, , , , 
4,5,2007,5,1,9,3,1,1,2,2, , , , , , 
4,5,2007,8,5,21,1,1,1,2,3, , , , , , 
4,5,2007,4,5,21,1,3,1,25, , ,1, , , , 
4,5,2007,4,10,32,1,3,1,25, , ,99, , , , 
4,5,2007,11,1,18,3,5,1,2, , , , ,2, , 
5,5,2007,9,5,21,3,1,1,2,3, , , , , , 
5,5,2007,4,8,12,4,1,2,2,4, , , , , , 
5,5,2007,9,1,18,4,1,1,2,4, , , , , , 
5,5,2007,4,10,32,2,3,1,25, , ,4, , , , 
6,5,2007,12,9,23,4,5,1,2, , , , ,2, , 
7,5,2007,9,9,23,1,1,1,2,1, , , , , , 
3,5,2007,4,10,32,1,1,1,2,1, , , , , , 
3,5,2007,12,10,1,3,1,1,2,2, , , , , , 
3,5,2007,10,10,32,1,1,2,2,3, , , , , , 
3,5,2007,7,10,32,2,1,1,2,4, , , , , , 
7,5,2007,6,6,3,4,1,1,2,6, , , , , , 
7,5,2007,6,7,22,4,3,1,25, , ,3, , , , 
7,5,2007,7,10,1,3,3,1,25, , ,5, , , , 
7,5,2007,9,3,20,4,3,1,25, , ,8, , , , 
7,5,2007,9,1,25,3,4,1,2, , , ,2, , , 
7,5,2007,4,3,6,3,5,1,1, , , , ,1, , 
1,5,2007,5,1,18,4,1,1,2,2, , , , , , 
1,5,2007,8,10,32,1,1,1,2,4, , , , , , 
1,5,2007,1,2,28,4,1,1,2,6, , , , , , 
1,5,2007,3,2,28,1,2,1,3, ,3, , , , , 
2,5,2007,8,9,23,1,3,1,25, , ,1, , , , 
2,5,2007,6,8,11,4,4,1,4, , , ,4, , , 
2,5,2007,3,2,24,3,5,1,2, , , , ,2, , 
3,5,2007,5,3,6,4,1,1,2,1, , , , , , 
3,5,2007,1,1,25,1,1,1,2,2, , , , , , 
3,5,2007,8,1,9,4,1,1,2,5, , , , , , 
3,5,2007,6,10,32,4,3,1,25, , ,4, , , , 
4,5,2007,3,1,9,4,1,1,2,4, , , , , , 
4,5,2007,10,3,6,4,2,1,1, ,1, , , , , 
4,5,2007,3,2,28,4,2,1,4, ,4, , , , , 
4,5,2007,9,1,9,4,5,1,2, , , , ,2, , 
5,6,2007,9,8,12,4,1,1,2,1, , , , , , 
5,6,2007,12,5,21,4,1,1,2,1, , , , , , 
5,6,2007,9,1,9,4,1,1,2,2, , , , , , 
5,6,2007,10,9,23,3,1,1,2,4, , , , , , 
5,6,2007,9,10,32,3,3,1,25, , ,4, , , , 
5,6,2007,4,10,32,1,3,1,25, , ,99, , , , 
6,6,2007,10,8,12,4,1,1,2,2, , , , , , 
6,6,2007,2,10,32,2,3,1,25, , ,99, , , , 
6,6,2007,8,8,12,4,5,1,2, , , , ,2, , 
7,6,2007,6,10,1,3,1,1,2,1, , , , , , 
7,6,2007,12,8,12,3,1,1,2,2, , , , , , 
7,6,2007,9,10,32,1,1,1,2,6, , , , , , 
7,6,2007,11,4,27,4,1,1,2,8, , , , , , 
7,6,2007,2,3,14,3,5,1,2, , , , ,2, , 
7,6,2007,1,3,19,4,5,1,2, , , , ,2, , 
7,6,2007,9,10,32,2,5,1,2, , , , ,2, , 
1,6,2007,11,10,1,2,1,1,2,1, , , , , , 
1,6,2007,6,5,21,4,1,1,2,1, , , , , , 
1,6,2007,8,10,1,2,3,1,25, , ,1, , , , 
1,6,2007,8,9,30,3,3,1,25, , ,99, , , , 
2,6,2007,7,8,11,4,1,1,2,10, , , , , , 
2,6,2007,6,1,25,4,3,1,25, , ,3, , , , 
3,6,2007,7,2,28,4,2,1,4, ,4, , , , , 
3,6,2007,5,4,5,3,3,1,25, , ,2, , , , 
4,6,2007,7,5,17,4,3,1,25, , ,99, , , , 
6,6,2007,5,10,32,4,5,1,2, , , , ,2, , 
5,6,2007,9,3,20,4,3,1,25, , ,2, , , , 
7,6,2007,12,10,1,5,1,2,2,1, , , , , , 
6,6,2007,12,8,11,3,1,1,2,2, , , , , , 
6,6,2007,5,7,22,4,1,1,2,2, , , , , , 
1,6,2007,12,2,13,3,1,1,2,4, , , , , , 
6,6,2007,2,5,21,1,2,1,1, ,1, , , , , 
6,6,2007,1,10,32,2,2,2,3, ,3, , , , , 
6,6,2007,5,2,13,4,5,1,2, , , , ,2, , 
6,6,2007,11,9,29,4,5,1,2, , , , ,2, , 
7,6,2007,7,1,18,4,1,1,2,1, , , , , , 
7,6,2007,2,1,25,3,3,1,25, , ,4, , , , 
1,6,2007,6,5,21,4,1,1,1,4, , , , , , 
1,6,2007,10,10,32,1,1,1,2,2, , , , , , 
1,6,2007,6,5,2,3,1,1,2,4, , , , , , 
1,6,2007,1,5,21,1,1,1,2,4, , , , , , 
2,6,2007,7,10,32,2,1,1,2,4, , , , , , 
2,6,2007,11,8,8,3,3,1,25, , ,4, , , , 
2,6,2007,5,5,17,4,5,1,8, , , , ,8, , 
3,6,2007,10,10,32,1,1,1,3,5, , , , , , 
3,6,2007,8,4,15,3,5,1,2, , , , ,2, , 
4,6,2007,1,10,32,2,1,1,1,8, , , , , , 
4,6,2007,12,1,9,4,1,1,2,1, , , , , , 
4,6,2007,12,10,32,2,1,1,2,1, , , , , , 
4,6,2007,10,10,32,4,1,1,2,3, , , , , , 
4,6,2007,2,2,28,4,1,1,2,5, , , , , , 
4,6,2007,6,1,9,1,1,1,2,8, , , , , , 
4,6,2007,4,8,12,3,3,1,25, , ,2, , , , 
5,6,2007,6,2,24,4,1,1,2,4, , , , , , 
5,6,2007,9,10,1,2,1,1,5,1, , , , , , 
5,6,2007,2,2,28,1,2,1,3, ,3, , , , , 
5,6,2007,11,2,13,1,3,1,25, , ,4, , , , 
6,6,2007,2,10,32,2,1,1,1,1, , , , , , 
6,6,2007,10,9,29,4,1,1,2,1, , , , , , 
6,6,2007,2,5,17,4,1,1,2,2, , , , , , 
6,6,2007,8,10,1,2,1,1,2,5, , , , , , 
6,6,2007,7,6,3,4,3,1,25, , ,1, , , , 
6,6,2007,3,5,21,3,3,1,25, , ,99, , , , 
7,6,2007,5,5,17,4,1,2,2,1, , , , , , 
7,6,2007,12,10,32,1,1,1,2,3, , , , , , 
7,6,2007,10,8,12,3,1,1,2,6, , , , , , 
7,6,2007,4,9,23,4,3,1,25, , ,18, , , , 
7,6,2007,1,10,1,2,5,1,1, , , , ,1, , 
7,6,2007,10,2,13,4,5,2,2, , , , ,2, , 
7,6,2007,5,2,13,4,5,1,2, , , , ,2, , 
7,6,2007,9,1,18,4,5,1,2, , , , ,2, , 
7,6,2007,6,1,25,4,5,1,8, , , , ,8, , 
6,6,2007,5,6,4,2,1,1,2,1, , , , , , 
1,6,2007,4,1,25,4,1,2,2,3, , , , , , 
1,6,2007,6,2,28,1,2,1,3, ,3, , , , , 
1,6,2007,9,10,32,1,2,2,1, ,1, , , , , 
1,6,2007,6,3,6,4,3,1,25, , ,3, , , , 
1,6,2007,11,10,32,1,3,1,25, , ,6, , , , 
1,6,2007,9,10,1,2,5,1,2, , , , ,2, , 
2,6,2007,6,10,1,2,2,1,1, ,1, , , , , 
3,6,2007,3,7,22,4,1,1,2,1, , , , , , 
3,6,2007,6,3,6,4,1,1,2,4, , , , , , 
3,6,2007,7,8,11,4,1,1,2,4, , , , , , 
3,6,2007,10,1,25,4,3,1,25, , ,1, , , , 
3,6,2007,7,10,32,2,5,1,2, , , , ,2, , 
4,6,2007,7,8,11,4,1,2,2,4, , , , , , 
4,6,2007,7,9,30,4,1,3,2,6, , , , , , 
4,6,2007,8,8,11,4,2,1,4, ,4, , , , , 
5,6,2007,11,5,21,4,1,1,2,2, , , , , , 
5,6,2007,8,9,23,2,1,1,2,3, , , , , , 
5,6,2007,5,1,25,4,1,2,2,6, , , , , , 
5,6,2007,3,5,17,3,5,1,2, , , , ,2, , 
6,6,2007,7,10,32,1,1,1,2,1, , , , , , 
6,6,2007,3,5,21,1,3,1,25, , ,8, , , , 
7,6,2007,6,5,21,4,1,1,1,4, , , , , , 
7,6,2007,9,5,21,4,1,1,2,5, , , , , , 
7,6,2007,5,3,14,4,1,1,6,6, , , , , , 
7,6,2007,3,8,11,3,5,1,2, , , , ,2, , 
7,6,2007,1,1,25,3,5,1,2, , , , ,2, , 
7,6,2007,6,10,32,3,6,1,1, , , , , ,99, 
1,6,2007,7,2,28,1,1,1,1,4, , , , , , 
1,6,2007,8,1,9,4,1,1,2,1, , , , , , 
1,6,2007,6,10,32,3,1,1,2,2, , , , , , 
1,6,2007,1,2,28,3,1,1,2,3, , , , , , 
1,6,2007,10,4,26,4,2,2,3, ,3, , , , , 
1,6,2007,1,1,18,4,6,1,2, , , , , ,99, 
2,6,2007,6,10,32,2,1,1,3,4, , , , , , 
2,6,2007,1,4,26,4,1,2,4,8, , , , , , 
2,6,2007,10,7,22,4,3,1,25, , ,1, , , , 
2,6,2007,9,9,23,4,3,1,25, , ,8, , , , 
3,6,2007,1,10,32,3,1,1,2,4, , , , , , 
3,6,2007,6,2,28,1,2,2,1, ,1, , , , , 
3,6,2007,6,5,17,4,3,1,25, , ,2, , , , 
3,6,2007,7,10,32,2,3,1,25, , ,4, , , , 
4,6,2007,10,8,11,3,1,1,2,2, , , , , , 
5,6,2007,4,3,14,3,1,1,2,4, , , , , , 
5,6,2007,6,7,22,4,2,2,8, ,8, , , , , 
6,6,2007,8,5,21,1,1,1,2,1, , , , , , 
6,6,2007,9,5,21,1,1,1,2,1, , , , , , 
6,6,2007,4,2,13,1,3,1,25, , ,99, , , , 
6,6,2007,3,1,25,3,3,1,25, , ,99, , , , 
7,7,2007,12,1,25,4,1,1,2,1, , , , , , 
7,7,2007,5,8,11,4,1,1,2,2, , , , , , 
7,7,2007,10,2,28,4,1,1,2,2, , , , , , 
7,7,2007,10,8,11,4,1,3,2,3, , , , , , 
7,7,2007,9,10,32,1,3,1,25, , ,8, , , , 
7,7,2007,3,1,25,2,3,1,25, , ,99, , , , 
1,7,2007,4,9,29,4,1,1,2,2, , , , , , 
1,7,2007,7,9,29,3,3,1,25, , ,99, , , , 
2,7,2007,11,10,32,1,1,1,2,5, , , , , , 
4,7,2007,8,9,23,3,3,1,25, , ,99, , , , 
3,7,2007,11,8,8,4,1,1,2,2, , , , , , 
3,7,2007,6,2,13,4,2,1,4, ,4, , , , , 
3,7,2007,6,10,32,1,3,1,25, , ,99, , , , 
4,7,2007,6,1,25,3,3,1,25, , ,99, , , , 
4,7,2007,2,10,1,3,4,1,9, , , ,9, , , 
5,7,2007,9,8,11,3,1,1,2,2, , , , , , 
5,7,2007,3,1,25,4,1,1,2,2, , , , , , 
5,7,2007,5,10,32,2,3,1,25, , ,99, , , , 
6,7,2007,9,1,18,4,1,1,2,1, , , , , , 
6,7,2007,5,10,32,2,3,1,25, , ,4, , , , 
6,7,2007,10,2,24,4,5,2,5, , , , ,5, , 
7,7,2007,10,2,28,4,1,1,2,1, , , , , , 
7,7,2007,9,8,11,3,1,1,2,6, , , , , , 
7,7,2007,8,10,1,2,1,1,2,8, , , , , , 
7,7,2007,7,3,14,4,1,1,2,8, , , , , , 
7,7,2007,10,3,14,4,1,1,2,99, , , , , , 
7,7,2007,6,1,18,4,3,1,25, , ,99, , , , 
7,7,2007,11,4,5,4,6,1,2, , , , , ,99, 
1,7,2007,4,1,9,4,1,1,2,2, , , , , , 
2,7,2007,5,8,12,3,1,1,2,2, , , , , , 
2,7,2007,6,10,32,2,1,1,2,1, , , , , , 
2,7,2007,7,10,1,3,3,1,25, , ,4, , , , 
3,7,2007,11,10,32,1,1,1,4,4, , , , , , 
3,7,2007,11,10,32,4,3,1,25, , ,4, , , , 
4,7,2007,5,4,15,3,3,1,25, , ,2, , , , 
4,7,2007,6,10,32,1,3,1,25, , ,99, , , , 
5,7,2007,7,5,21,3,1,1,2,4, , , , , , 
5,7,2007,11,8,11,4,1,1,2,8, , , , , , 
5,7,2007,11,10,32,2,3,1,25, , ,1, , , , 
6,7,2007,6,7,22,4,1,1,1,3, , , , , , 
6,7,2007,7,10,32,3,1,1,2,1, , , , , , 
6,7,2007,11,9,29,4,1,2,2,2, , , , , , 
6,7,2007,11,1,25,4,1,1,2,4, , , , , , 
6,7,2007,6,8,11,4,3,1,25, , ,99, , , , 
6,7,2007,4,2,13,4,3,1,25, , ,99, , , , 
7,7,2007,11,8,11,4,1,1,1,1, , , , , , 
7,7,2007,10,4,15,4,1,1,2,8, , , , , , 
7,7,2007,6,10,1,2,3,1,25, , ,99, , , , 
7,7,2007,8,4,27,4,3,1,25, , ,99, , , , 
7,7,2007,9,10,32,1,3,1,25, , ,99, , , , 
7,7,2007,10,10,32,4,3,1,25, , ,99, , , , 
7,7,2007,10,3,6,4,5,1,2, , , , ,2, , 
1,7,2007,8,10,32,2,1,1,2,4, , , , , , 
1,7,2007,11,10,32,1,3,1,25, , ,4, , , , 
1,7,2007,3,9,23,4,3,1,25, , ,99, , , , 
1,7,2007,9,5,21,3,5,1,2, , , , ,2, , 
2,7,2007,7,9,23,4,1,1,2,2, , , , , , 
2,7,2007,6,9,29,3,1,1,2,2, , , , , , 
3,7,2007,5,8,12,2,1,1,2,4, , , , , , 
3,7,2007,8,1,25,4,1,1,2,99, , , , , , 
4,7,2007,2,8,11,4,1,1,8,5, , , , , , 
4,7,2007,10,10,1,2,3,1,25, , ,5, , , , 
4,7,2007,4,8,8,4,3,1,25, , ,99, , , , 
5,7,2007,3,3,14,4,1,3,2,8, , , , , , 
5,7,2007,7,1,25,4,1,1,3,3, , , , , , 
5,7,2007,11,3,6,1,1,1,4,4, , , , , , 
5,7,2007,6,1,25,4,3,1,25, , ,99, , , , 
5,7,2007,10,8,11,4,4,1,4, , , ,4, , , 
6,7,2007,6,10,32,3,1,1,2,3, , , , , , 
6,7,2007,12,9,29,4,3,1,25, , ,1, , , , 
6,7,2007,5,5,21,3,5,1,2, , , , ,2, , 
6,7,2007,3,10,32,2,6,1,1, , , , , ,99, 
7,7,2007,10,8,11,4,1,1,2,1, , , , , , 
7,7,2007,11,4,27,4,1,1,2,1, , , , , , 
7,7,2007,11,5,17,3,1,1,2,2, , , , , , 
7,7,2007,6,6,4,4,1,1,2,8, , , , , , 
7,7,2007,12,2,28,1,3,1,25, , ,1, , , , 
7,7,2007,10,1,25,4,3,1,25, , ,2, , , , 
7,7,2007,7,10,32,1,3,1,25, , ,99, , , , 
7,7,2007,5,1,9,4,4,1,3, , , ,3, , , 
7,7,2007,12,4,27,2,5,1,2, , , , ,2, , 
7,7,2007,4,6,3,2,6,2,99, , , , , ,99, 
1,7,2007,11,5,17,3,1,1,1,4, , , , , , 
1,7,2007,9,6,16,4,1,1,2,99, , , , , , 
1,7,2007,3,5,17,4,1,1,6,4, , , , , , 
1,7,2007,7,10,32,2,3,1,25, , ,4, , , , 
2,7,2007,3,9,29,3,1,1,2,99, , , , , , 
4,7,2007,7,3,6,4,1,1,2,8, , , , , , 
4,7,2007,11,9,23,4,1,1,2,99, , , , , , 
4,7,2007,5,10,32,2,5,1,2, , , , ,2, , 
5,7,2007,7,10,32,3,1,2,2,4, , , , , , 
5,7,2007,11,10,32,1,3,1,25, , ,99, , , , 
5,7,2007,2,3,20,3,5,1,2, , , , ,2, , 
6,7,2007,10,10,1,3,1,1,2,1, , , , , , 
6,7,2007,12,10,32,3,1,1,2,3, , , , , , 
6,7,2007,1,8,11,4,1,1,2,99, , , , , , 
6,7,2007,3,5,21,1,1,1,2,99, , , , , , 
6,7,2007,6,1,25,2,3,1,25, , ,99, , , , 
6,7,2007,1,10,32,1,3,1,25, , ,99, , , , 
6,7,2007,4,1,18,4,5,1,2, , , , ,2, , 
7,7,2007,12,3,6,4,1,1,2,1, , , , , , 
7,7,2007,9,3,20,4,1,1,2,2, , , , , , 
7,7,2007,12,1,25,4,1,1,2,4, , , , , , 
7,7,2007,11,5,2,4,1,2,2,8, , , , , , 
7,7,2007,12,10,1,1,1,1,2,99, , , , , , 
7,7,2007,4,10,1,3,1,1,2,99, , , , , , 
7,7,2007,11,1,18,4,1,1,2,99, , , , , , 
7,7,2007,12,10,32,1,1,1,2,99, , , , , , 
7,7,2007,6,10,32,4,1,1,2,99, , , , , , 
7,7,2007,8,5,2,4,3,1,25, , ,5, , , , 
7,7,2007,12,1,25,4,3,1,25, , ,99, , , , 
7,7,2007,5,10,32,1,6,1,8, , , , , ,99, 
1,7,2007,10,10,1,3,1,1,1,1, , , , , , 
1,7,2007,9,8,11,4,1,1,2,4, , , , , , 
1,7,2007,7,4,15,3,1,1,2,5, , , , , , 
1,7,2007,6,9,23,3,1,1,2,99, , , , , , 
1,7,2007,6,10,32,4,1,1,4,4, , , , , , 
1,7,2007,6,1,9,3,4,1,3, , , ,3, , , 
1,7,2007,6,10,32,1,6,1,1, , , , , ,99, 
1,7,2007,9,10,32,2,6,1,1, , , , , ,99, 
1,7,2007,8,6,4,4,6,1,2, , , , , ,99, 
1,7,2007,6,1,9,4,6,1,2, , , , , ,99, 
1,7,2007,6,10,32,4,6,1,3, , , , , ,99, 
2,7,2007,5,5,21,2,1,1,2,4, , , , , , 
2,7,2007,11,10,32,2,1,1,2,99, , , , , , 
2,7,2007,8,3,6,3,3,1,25, , ,2, , , , 
2,7,2007,4,1,18,2,5,1,2, , , , ,2, , 
3,8,2007,6,3,20,4,4,1,6, , , ,6, , , 
3,8,2007,1,10,1,2,6,1,1, , , , , ,99, 
4,8,2007,11,5,2,4,1,2,2,8, , , , , , 
4,8,2007,10,10,32,1,1,1,2,99, , , , , , 
4,8,2007,12,4,27,4,1,1,3,4, , , , , , 
